"LineId","Date","Time","Level","Process","Component","Content","EventId","EventTemplate"
"908","2015-10-18","18:05:57,009","WARN","ResponseProcessor for block BP-1347369012-10.190.173.170-1444972147527:blk_1073743512_2731","org.apache.hadoop.hdfs.DFSClient","Slow ReadProcessor read fields took 65020ms (threshold=30000ms); ack: seqno: -2 status: SUCCESS status: ERROR downstreamAckTimeNanos: 0, targets: [10.86.169.121:50010, 10.190.173.170:50010]","E90","Slow ReadProcessor read fields took 65020ms ( threshold= 30000ms) ; ack: seqno: <:NUM:> status: SUCCESS status: ERROR downstreamAckTimeNanos: <:NUM:>, targets: [<*>: <:NUM:>, <*>: <:NUM:>]"
"909","2015-10-18","18:05:57,009","WARN","ResponseProcessor for block BP-1347369012-10.190.173.170-1444972147527:blk_1073743512_2731","org.apache.hadoop.hdfs.DFSClient","DFSOutputStream ResponseProcessor exception  for block BP-1347369012-10.190.173.170-1444972147527:blk_1073743512_2731","E91","DFSOutputStream ResponseProcessor exception for block BP-<:NUM:>-<*><:NUM:>: blk <:NUM:> <:NUM:>"
"910","2015-10-18","18:05:57,024","WARN","DataStreamer for file /tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job_1445144423722_0020_1.jhist block BP-1347369012-10.190.173.170-1444972147527:blk_1073743512_2731","org.apache.hadoop.hdfs.DFSClient","Error Recovery for block BP-1347369012-10.190.173.170-1444972147527:blk_1073743512_2731 in pipeline 10.86.169.121:50010, 10.190.173.170:50010: bad datanode 10.190.173.170:50010","E92","Error Recovery for block BP-<:NUM:>-<*><:NUM:>: blk <:NUM:> <:NUM:> in pipeline <*>: <:NUM:>, <*>: <:NUM:>: bad datanode <*>: <:NUM:>"
"911","2015-10-18","18:05:57,024","WARN","DataStreamer for file /tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job_1445144423722_0020_1.jhist block BP-1347369012-10.190.173.170-1444972147527:blk_1073743512_2731","org.apache.hadoop.ipc.Client","Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000","E88","Address change detected. Old: msra-sa-<:NUM:>/<*>: <:NUM:> New: msra-sa-<:NUM:>: <:NUM:>"
"912","2015-10-18","18:05:57,024","WARN","DataStreamer for file /tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job_1445144423722_0020_1.jhist block BP-1347369012-10.190.173.170-1444972147527:blk_1073743512_2731","org.apache.hadoop.hdfs.DFSClient","DataStreamer Exception","E93","DataStreamer Exception"
"913","2015-10-18","18:05:57,718","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.ipc.Client","Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000","E88","Address change detected. Old: msra-sa-<:NUM:>/<*>: <:NUM:> New: msra-sa-<:NUM:>: <:NUM:>"
"914","2015-10-18","18:05:57,719","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.hdfs.LeaseRenewer","Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 60 seconds.  Will retry shortly ...","E89","Failed to renew lease for [DFSClient NONMAPREDUCE <:NUM:> <:NUM:>] for <:NUM:> seconds. Will retry shortly ..."
"915","2015-10-18","18:05:58,722","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.ipc.Client","Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000","E88","Address change detected. Old: msra-sa-<:NUM:>/<*>: <:NUM:> New: msra-sa-<:NUM:>: <:NUM:>"
"916","2015-10-18","18:05:58,722","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.hdfs.LeaseRenewer","Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 61 seconds.  Will retry shortly ...","E89","Failed to renew lease for [DFSClient NONMAPREDUCE <:NUM:> <:NUM:>] for <:NUM:> seconds. Will retry shortly ..."
"917","2015-10-18","18:05:59,725","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.ipc.Client","Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000","E88","Address change detected. Old: msra-sa-<:NUM:>/<*>: <:NUM:> New: msra-sa-<:NUM:>: <:NUM:>"
"918","2015-10-18","18:05:59,725","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.hdfs.LeaseRenewer","Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 62 seconds.  Will retry shortly ...","E89","Failed to renew lease for [DFSClient NONMAPREDUCE <:NUM:> <:NUM:>] for <:NUM:> seconds. Will retry shortly ..."
"919","2015-10-18","18:06:00,731","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.ipc.Client","Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000","E88","Address change detected. Old: msra-sa-<:NUM:>/<*>: <:NUM:> New: msra-sa-<:NUM:>: <:NUM:>"
"920","2015-10-18","18:06:00,731","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.hdfs.LeaseRenewer","Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 63 seconds.  Will retry shortly ...","E89","Failed to renew lease for [DFSClient NONMAPREDUCE <:NUM:> <:NUM:>] for <:NUM:> seconds. Will retry shortly ..."
"921","2015-10-18","18:06:01,747","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.ipc.Client","Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000","E88","Address change detected. Old: msra-sa-<:NUM:>/<*>: <:NUM:> New: msra-sa-<:NUM:>: <:NUM:>"
"922","2015-10-18","18:06:01,747","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.hdfs.LeaseRenewer","Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 64 seconds.  Will retry shortly ...","E89","Failed to renew lease for [DFSClient NONMAPREDUCE <:NUM:> <:NUM:>] for <:NUM:> seconds. Will retry shortly ..."
"923","2015-10-18","18:06:01,840","ERROR","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","ERROR IN CONTACTING RM.","E94","ERROR IN CONTACTING RM."
"924","2015-10-18","18:06:02,794","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.ipc.Client","Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000","E88","Address change detected. Old: msra-sa-<:NUM:>/<*>: <:NUM:> New: msra-sa-<:NUM:>: <:NUM:>"
"925","2015-10-18","18:06:02,794","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.hdfs.LeaseRenewer","Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 65 seconds.  Will retry shortly ...","E89","Failed to renew lease for [DFSClient NONMAPREDUCE <:NUM:> <:NUM:>] for <:NUM:> seconds. Will retry shortly ..."
"926","2015-10-18","18:06:02,841","WARN","RMCommunicator Allocator","org.apache.hadoop.ipc.Client","Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030","E88","Address change detected. Old: msra-sa-<:NUM:>/<*>: <:NUM:> New: msra-sa-<:NUM:>: <:NUM:>"
"927","2015-10-18","18:06:03,028","INFO","IPC Server handler 4 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.38137424","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"928","2015-10-18","18:06:03,794","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.ipc.Client","Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000","E88","Address change detected. Old: msra-sa-<:NUM:>/<*>: <:NUM:> New: msra-sa-<:NUM:>: <:NUM:>"
"929","2015-10-18","18:06:03,794","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.hdfs.LeaseRenewer","Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 66 seconds.  Will retry shortly ...","E89","Failed to renew lease for [DFSClient NONMAPREDUCE <:NUM:> <:NUM:>] for <:NUM:> seconds. Will retry shortly ..."
"930","2015-10-18","18:06:03,856","INFO","RMCommunicator Allocator","org.apache.hadoop.ipc.Client","Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","E95","Retrying connect to server: msra-sa-<:NUM:>: <:NUM:>. Already tried <:NUM:> time( s) ; retry policy is RetryUpToMaximumCountWithFixedSleep( maxRetries= <:NUM:>, sleepTime= <:NUM:> MILLISECONDS)"
"931","2015-10-18","18:06:03,856","ERROR","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","ERROR IN CONTACTING RM.","E94","ERROR IN CONTACTING RM."
"932","2015-10-18","18:06:04,809","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.ipc.Client","Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000","E88","Address change detected. Old: msra-sa-<:NUM:>/<*>: <:NUM:> New: msra-sa-<:NUM:>: <:NUM:>"
"933","2015-10-18","18:06:04,809","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.hdfs.LeaseRenewer","Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 67 seconds.  Will retry shortly ...","E89","Failed to renew lease for [DFSClient NONMAPREDUCE <:NUM:> <:NUM:>] for <:NUM:> seconds. Will retry shortly ..."
"934","2015-10-18","18:06:04,872","WARN","RMCommunicator Allocator","org.apache.hadoop.ipc.Client","Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030","E88","Address change detected. Old: msra-sa-<:NUM:>/<*>: <:NUM:> New: msra-sa-<:NUM:>: <:NUM:>"
"935","2015-10-18","18:06:05,825","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.ipc.Client","Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000","E88","Address change detected. Old: msra-sa-<:NUM:>/<*>: <:NUM:> New: msra-sa-<:NUM:>: <:NUM:>"
"936","2015-10-18","18:06:05,825","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.hdfs.LeaseRenewer","Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 68 seconds.  Will retry shortly ...","E89","Failed to renew lease for [DFSClient NONMAPREDUCE <:NUM:> <:NUM:>] for <:NUM:> seconds. Will retry shortly ..."
"937","2015-10-18","18:06:05,888","INFO","RMCommunicator Allocator","org.apache.hadoop.ipc.Client","Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","E95","Retrying connect to server: msra-sa-<:NUM:>: <:NUM:>. Already tried <:NUM:> time( s) ; retry policy is RetryUpToMaximumCountWithFixedSleep( maxRetries= <:NUM:>, sleepTime= <:NUM:> MILLISECONDS)"
"938","2015-10-18","18:06:05,934","ERROR","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","ERROR IN CONTACTING RM.","E94","ERROR IN CONTACTING RM."
"939","2015-10-18","18:06:06,169","INFO","IPC Server handler 2 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.37551183","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"940","2015-10-18","18:06:06,294","INFO","IPC Server handler 18 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.38137424","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"941","2015-10-18","18:06:06,841","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.ipc.Client","Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000","E88","Address change detected. Old: msra-sa-<:NUM:>/<*>: <:NUM:> New: msra-sa-<:NUM:>: <:NUM:>"
"942","2015-10-18","18:06:06,841","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.hdfs.LeaseRenewer","Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 69 seconds.  Will retry shortly ...","E89","Failed to renew lease for [DFSClient NONMAPREDUCE <:NUM:> <:NUM:>] for <:NUM:> seconds. Will retry shortly ..."
"943","2015-10-18","18:06:06,935","WARN","RMCommunicator Allocator","org.apache.hadoop.ipc.Client","Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030","E88","Address change detected. Old: msra-sa-<:NUM:>/<*>: <:NUM:> New: msra-sa-<:NUM:>: <:NUM:>"
"944","2015-10-18","18:06:07,888","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.ipc.Client","Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000","E88","Address change detected. Old: msra-sa-<:NUM:>/<*>: <:NUM:> New: msra-sa-<:NUM:>: <:NUM:>"
"945","2015-10-18","18:06:07,888","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.hdfs.LeaseRenewer","Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 70 seconds.  Will retry shortly ...","E89","Failed to renew lease for [DFSClient NONMAPREDUCE <:NUM:> <:NUM:>] for <:NUM:> seconds. Will retry shortly ..."
"946","2015-10-18","18:06:07,950","INFO","RMCommunicator Allocator","org.apache.hadoop.ipc.Client","Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","E95","Retrying connect to server: msra-sa-<:NUM:>: <:NUM:>. Already tried <:NUM:> time( s) ; retry policy is RetryUpToMaximumCountWithFixedSleep( maxRetries= <:NUM:>, sleepTime= <:NUM:> MILLISECONDS)"
"947","2015-10-18","18:06:07,950","ERROR","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","ERROR IN CONTACTING RM.","E94","ERROR IN CONTACTING RM."
"948","2015-10-18","18:06:08,903","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.ipc.Client","Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000","E88","Address change detected. Old: msra-sa-<:NUM:>/<*>: <:NUM:> New: msra-sa-<:NUM:>: <:NUM:>"
"949","2015-10-18","18:06:08,903","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.hdfs.LeaseRenewer","Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 71 seconds.  Will retry shortly ...","E89","Failed to renew lease for [DFSClient NONMAPREDUCE <:NUM:> <:NUM:>] for <:NUM:> seconds. Will retry shortly ..."
"950","2015-10-18","18:06:08,950","WARN","RMCommunicator Allocator","org.apache.hadoop.ipc.Client","Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030","E88","Address change detected. Old: msra-sa-<:NUM:>/<*>: <:NUM:> New: msra-sa-<:NUM:>: <:NUM:>"
"951","2015-10-18","18:06:09,325","INFO","IPC Server handler 18 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.37551183","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"952","2015-10-18","18:06:09,528","INFO","IPC Server handler 22 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.38137424","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"953","2015-10-18","18:06:09,919","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.ipc.Client","Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000","E88","Address change detected. Old: msra-sa-<:NUM:>/<*>: <:NUM:> New: msra-sa-<:NUM:>: <:NUM:>"
"954","2015-10-18","18:06:09,919","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.hdfs.LeaseRenewer","Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 72 seconds.  Will retry shortly ...","E89","Failed to renew lease for [DFSClient NONMAPREDUCE <:NUM:> <:NUM:>] for <:NUM:> seconds. Will retry shortly ..."
"955","2015-10-18","18:06:09,966","INFO","RMCommunicator Allocator","org.apache.hadoop.ipc.Client","Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","E95","Retrying connect to server: msra-sa-<:NUM:>: <:NUM:>. Already tried <:NUM:> time( s) ; retry policy is RetryUpToMaximumCountWithFixedSleep( maxRetries= <:NUM:>, sleepTime= <:NUM:> MILLISECONDS)"
"956","2015-10-18","18:06:09,966","ERROR","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","ERROR IN CONTACTING RM.","E94","ERROR IN CONTACTING RM."
"957","2015-10-18","18:06:10,919","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.ipc.Client","Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000","E88","Address change detected. Old: msra-sa-<:NUM:>/<*>: <:NUM:> New: msra-sa-<:NUM:>: <:NUM:>"
"958","2015-10-18","18:06:10,919","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.hdfs.LeaseRenewer","Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 73 seconds.  Will retry shortly ...","E89","Failed to renew lease for [DFSClient NONMAPREDUCE <:NUM:> <:NUM:>] for <:NUM:> seconds. Will retry shortly ..."
"959","2015-10-18","18:06:10,982","WARN","RMCommunicator Allocator","org.apache.hadoop.ipc.Client","Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030","E88","Address change detected. Old: msra-sa-<:NUM:>/<*>: <:NUM:> New: msra-sa-<:NUM:>: <:NUM:>"
"960","2015-10-18","18:06:11,935","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.ipc.Client","Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000","E88","Address change detected. Old: msra-sa-<:NUM:>/<*>: <:NUM:> New: msra-sa-<:NUM:>: <:NUM:>"
"961","2015-10-18","18:06:11,935","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.hdfs.LeaseRenewer","Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 74 seconds.  Will retry shortly ...","E89","Failed to renew lease for [DFSClient NONMAPREDUCE <:NUM:> <:NUM:>] for <:NUM:> seconds. Will retry shortly ..."
"962","2015-10-18","18:06:11,997","INFO","RMCommunicator Allocator","org.apache.hadoop.ipc.Client","Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","E95","Retrying connect to server: msra-sa-<:NUM:>: <:NUM:>. Already tried <:NUM:> time( s) ; retry policy is RetryUpToMaximumCountWithFixedSleep( maxRetries= <:NUM:>, sleepTime= <:NUM:> MILLISECONDS)"
"963","2015-10-18","18:06:11,997","ERROR","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","ERROR IN CONTACTING RM.","E94","ERROR IN CONTACTING RM."
"964","2015-10-18","18:06:12,466","INFO","IPC Server handler 9 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.37551183","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"965","2015-10-18","18:06:12,654","INFO","IPC Server handler 20 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.38137424","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"966","2015-10-18","18:06:12,951","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.ipc.Client","Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000","E88","Address change detected. Old: msra-sa-<:NUM:>/<*>: <:NUM:> New: msra-sa-<:NUM:>: <:NUM:>"
"967","2015-10-18","18:06:12,951","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.hdfs.LeaseRenewer","Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 75 seconds.  Will retry shortly ...","E89","Failed to renew lease for [DFSClient NONMAPREDUCE <:NUM:> <:NUM:>] for <:NUM:> seconds. Will retry shortly ..."
"968","2015-10-18","18:06:13,013","WARN","RMCommunicator Allocator","org.apache.hadoop.ipc.Client","Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030","E88","Address change detected. Old: msra-sa-<:NUM:>/<*>: <:NUM:> New: msra-sa-<:NUM:>: <:NUM:>"
"969","2015-10-18","18:06:13,966","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.ipc.Client","Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000","E88","Address change detected. Old: msra-sa-<:NUM:>/<*>: <:NUM:> New: msra-sa-<:NUM:>: <:NUM:>"
"970","2015-10-18","18:06:13,966","WARN","LeaseRenewer:msrabi@msra-sa-41:9000","org.apache.hadoop.hdfs.LeaseRenewer","Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 76 seconds.  Will retry shortly ...","E89","Failed to renew lease for [DFSClient NONMAPREDUCE <:NUM:> <:NUM:>] for <:NUM:> seconds. Will retry shortly ..."
"971","2015-10-18","18:06:14,013","INFO","RMCommunicator Allocator","org.apache.hadoop.ipc.Client","Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","E95","Retrying connect to server: msra-sa-<:NUM:>: <:NUM:>. Already tried <:NUM:> time( s) ; retry policy is RetryUpToMaximumCountWithFixedSleep( maxRetries= <:NUM:>, sleepTime= <:NUM:> MILLISECONDS)"
