"LineId","Date","Time","Level","Component","Content","EventId","EventTemplate"
"1094","17/06/09","20:10:59","INFO","mapred.SparkHadoopMapRedUtil","attempt_201706092018_0025_m_000001_1180: Committed","E30","attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:>: Committed"
"1095","17/06/09","20:10:59","INFO","executor.Executor","Finished task 3.0 in stage 25.0 (TID 1198). 2364 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1096","17/06/09","20:10:59","INFO","executor.Executor","Finished task 0.0 in stage 25.0 (TID 1166). 2364 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1097","17/06/09","20:10:59","INFO","executor.Executor","Finished task 2.0 in stage 25.0 (TID 1194). 2364 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1098","17/06/09","20:10:59","INFO","executor.Executor","Finished task 1.0 in stage 25.0 (TID 1180). 2364 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1099","17/06/09","20:11:07","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1200","E16","Got assigned task <:NUM:>"
"1100","17/06/09","20:11:07","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1201","E16","Got assigned task <:NUM:>"
"1101","17/06/09","20:11:07","INFO","executor.Executor","Running task 0.0 in stage 26.0 (TID 1200)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1102","17/06/09","20:11:07","INFO","executor.Executor","Running task 1.0 in stage 26.0 (TID 1201)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1103","17/06/09","20:11:07","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1202","E16","Got assigned task <:NUM:>"
"1104","17/06/09","20:11:07","INFO","executor.Executor","Running task 2.0 in stage 26.0 (TID 1202)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1105","17/06/09","20:11:07","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1203","E16","Got assigned task <:NUM:>"
"1106","17/06/09","20:11:07","INFO","executor.Executor","Running task 3.0 in stage 26.0 (TID 1203)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1107","17/06/09","20:11:07","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1204","E16","Got assigned task <:NUM:>"
"1108","17/06/09","20:11:07","INFO","executor.Executor","Running task 4.0 in stage 26.0 (TID 1204)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1109","17/06/09","20:11:07","INFO","broadcast.TorrentBroadcast","Started reading broadcast variable 37","E18","Started reading broadcast variable <:NUM:>"
"1110","17/06/09","20:11:07","INFO","storage.MemoryStore","Block broadcast_37_piece0 stored as bytes in memory (estimated size 5.2 KB, free 569.5 KB)","E19","Block <:*:> <:NUM:> <:*:> stored as bytes in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"1111","17/06/09","20:11:07","INFO","broadcast.TorrentBroadcast","Reading broadcast variable 37 took 14 ms","E20","Reading broadcast variable <:NUM:> took <:NUM:> ms"
"1112","17/06/09","20:11:07","INFO","storage.MemoryStore","Block broadcast_37 stored as values in memory (estimated size 8.8 KB, free 500.9 KB)","E21","Block broadcast <:NUM:> stored as values in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"1113","17/06/09","20:11:07","INFO","spark.CacheManager","Partition rdd_42_0 not found, computing it","E22","Partition rdd <:NUM:> <:NUM:> not found, computing it"
"1114","17/06/09","20:11:07","INFO","rdd.HadoopRDD","Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:0+7292","E23","Input split: hdfs: //<*>: <:NUM:>/pjhe/logs/2kSOSP.log: <:NUM:>+<:NUM:>"
"1115","17/06/09","20:11:07","INFO","broadcast.TorrentBroadcast","Started reading broadcast variable 36","E18","Started reading broadcast variable <:NUM:>"
"1116","17/06/09","20:11:07","INFO","spark.CacheManager","Partition rdd_42_4 not found, computing it","E22","Partition rdd <:NUM:> <:NUM:> not found, computing it"
"1117","17/06/09","20:11:07","INFO","rdd.HadoopRDD","Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:29168+7292","E23","Input split: hdfs: //<*>: <:NUM:>/pjhe/logs/2kSOSP.log: <:NUM:>+<:NUM:>"
"1118","17/06/09","20:11:07","INFO","spark.CacheManager","Partition rdd_42_3 not found, computing it","E22","Partition rdd <:NUM:> <:NUM:> not found, computing it"
"1119","17/06/09","20:11:07","INFO","rdd.HadoopRDD","Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:21876+7292","E23","Input split: hdfs: //<*>: <:NUM:>/pjhe/logs/2kSOSP.log: <:NUM:>+<:NUM:>"
"1120","17/06/09","20:11:07","INFO","spark.CacheManager","Partition rdd_42_2 not found, computing it","E22","Partition rdd <:NUM:> <:NUM:> not found, computing it"
"1121","17/06/09","20:11:07","INFO","rdd.HadoopRDD","Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:14584+7292","E23","Input split: hdfs: //<*>: <:NUM:>/pjhe/logs/2kSOSP.log: <:NUM:>+<:NUM:>"
"1122","17/06/09","20:11:07","INFO","spark.CacheManager","Partition rdd_42_1 not found, computing it","E22","Partition rdd <:NUM:> <:NUM:> not found, computing it"
"1123","17/06/09","20:11:07","INFO","rdd.HadoopRDD","Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:7292+7292","E23","Input split: hdfs: //<*>: <:NUM:>/pjhe/logs/2kSOSP.log: <:NUM:>+<:NUM:>"
"1124","17/06/09","20:11:07","INFO","storage.MemoryStore","Block broadcast_36_piece0 stored as bytes in memory (estimated size 21.4 KB, free 522.3 KB)","E19","Block <:*:> <:NUM:> <:*:> stored as bytes in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"1125","17/06/09","20:11:07","INFO","broadcast.TorrentBroadcast","Reading broadcast variable 36 took 11 ms","E20","Reading broadcast variable <:NUM:> took <:NUM:> ms"
"1126","17/06/09","20:11:07","INFO","storage.MemoryStore","Block broadcast_36 stored as values in memory (estimated size 281.6 KB, free 803.9 KB)","E21","Block broadcast <:NUM:> stored as values in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"1127","17/06/09","20:11:07","INFO","python.PythonRunner","Times: total = 47, boot = -8758, init = 8800, finish = 5","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1128","17/06/09","20:11:07","INFO","storage.MemoryStore","Block rdd_42_0 stored as bytes in memory (estimated size 913.0 B, free 804.8 KB)","E19","Block <:*:> <:NUM:> <:*:> stored as bytes in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"1129","17/06/09","20:11:07","INFO","python.PythonRunner","Times: total = 55, boot = -8764, init = 8814, finish = 5","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1130","17/06/09","20:11:07","INFO","python.PythonRunner","Times: total = 55, boot = -8768, init = 8818, finish = 5","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1131","17/06/09","20:11:07","INFO","python.PythonRunner","Times: total = 59, boot = -8772, init = 8826, finish = 5","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1132","17/06/09","20:11:07","INFO","python.PythonRunner","Times: total = 60, boot = -8772, init = 8827, finish = 5","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1133","17/06/09","20:11:07","INFO","storage.MemoryStore","Block rdd_42_4 stored as bytes in memory (estimated size 890.0 B, free 805.7 KB)","E19","Block <:*:> <:NUM:> <:*:> stored as bytes in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"1134","17/06/09","20:11:07","INFO","storage.MemoryStore","Block rdd_42_2 stored as bytes in memory (estimated size 850.0 B, free 806.5 KB)","E19","Block <:*:> <:NUM:> <:*:> stored as bytes in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"1135","17/06/09","20:11:07","INFO","storage.MemoryStore","Block rdd_42_1 stored as bytes in memory (estimated size 935.0 B, free 807.4 KB)","E19","Block <:*:> <:NUM:> <:*:> stored as bytes in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"1136","17/06/09","20:11:07","INFO","storage.MemoryStore","Block rdd_42_3 stored as bytes in memory (estimated size 930.0 B, free 808.4 KB)","E19","Block <:*:> <:NUM:> <:*:> stored as bytes in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"1137","17/06/09","20:11:07","INFO","python.PythonRunner","Times: total = 42, boot = 25, init = 16, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1138","17/06/09","20:11:07","INFO","executor.Executor","Finished task 0.0 in stage 26.0 (TID 1200). 2703 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1139","17/06/09","20:11:07","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1205","E16","Got assigned task <:NUM:>"
"1140","17/06/09","20:11:07","INFO","executor.Executor","Running task 5.0 in stage 26.0 (TID 1205)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1141","17/06/09","20:11:07","INFO","python.PythonRunner","Times: total = 41, boot = 21, init = 20, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1142","17/06/09","20:11:07","INFO","python.PythonRunner","Times: total = 41, boot = 20, init = 20, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1143","17/06/09","20:11:07","INFO","spark.CacheManager","Partition rdd_42_5 not found, computing it","E22","Partition rdd <:NUM:> <:NUM:> not found, computing it"
"1144","17/06/09","20:11:07","INFO","rdd.HadoopRDD","Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:36460+7292","E23","Input split: hdfs: //<*>: <:NUM:>/pjhe/logs/2kSOSP.log: <:NUM:>+<:NUM:>"
"1145","17/06/09","20:11:07","INFO","python.PythonRunner","Times: total = 42, boot = 23, init = 19, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1146","17/06/09","20:11:07","INFO","python.PythonRunner","Times: total = 42, boot = 20, init = 21, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1147","17/06/09","20:11:07","INFO","executor.Executor","Finished task 4.0 in stage 26.0 (TID 1204). 2703 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1148","17/06/09","20:11:07","INFO","executor.Executor","Finished task 2.0 in stage 26.0 (TID 1202). 2703 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1149","17/06/09","20:11:07","INFO","executor.Executor","Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1150","17/06/09","20:11:07","INFO","executor.Executor","Finished task 3.0 in stage 26.0 (TID 1203). 2703 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1151","17/06/09","20:11:07","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1206","E16","Got assigned task <:NUM:>"
"1152","17/06/09","20:11:07","INFO","executor.Executor","Running task 6.0 in stage 26.0 (TID 1206)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1153","17/06/09","20:11:07","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1207","E16","Got assigned task <:NUM:>"
"1154","17/06/09","20:11:07","INFO","executor.Executor","Running task 7.0 in stage 26.0 (TID 1207)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1155","17/06/09","20:11:07","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1208","E16","Got assigned task <:NUM:>"
"1156","17/06/09","20:11:07","INFO","executor.Executor","Running task 8.0 in stage 26.0 (TID 1208)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1157","17/06/09","20:11:07","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1209","E16","Got assigned task <:NUM:>"
"1158","17/06/09","20:11:07","INFO","executor.Executor","Running task 9.0 in stage 26.0 (TID 1209)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1159","17/06/09","20:11:07","INFO","spark.CacheManager","Partition rdd_42_6 not found, computing it","E22","Partition rdd <:NUM:> <:NUM:> not found, computing it"
"1160","17/06/09","20:11:07","INFO","rdd.HadoopRDD","Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:43752+7292","E23","Input split: hdfs: //<*>: <:NUM:>/pjhe/logs/2kSOSP.log: <:NUM:>+<:NUM:>"
"1161","17/06/09","20:11:07","INFO","spark.CacheManager","Partition rdd_42_7 not found, computing it","E22","Partition rdd <:NUM:> <:NUM:> not found, computing it"
"1162","17/06/09","20:11:07","INFO","rdd.HadoopRDD","Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:51044+7292","E23","Input split: hdfs: //<*>: <:NUM:>/pjhe/logs/2kSOSP.log: <:NUM:>+<:NUM:>"
"1163","17/06/09","20:11:07","INFO","spark.CacheManager","Partition rdd_42_8 not found, computing it","E22","Partition rdd <:NUM:> <:NUM:> not found, computing it"
"1164","17/06/09","20:11:07","INFO","rdd.HadoopRDD","Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:58336+7292","E23","Input split: hdfs: //<*>: <:NUM:>/pjhe/logs/2kSOSP.log: <:NUM:>+<:NUM:>"
"1165","17/06/09","20:11:07","INFO","spark.CacheManager","Partition rdd_42_9 not found, computing it","E22","Partition rdd <:NUM:> <:NUM:> not found, computing it"
"1166","17/06/09","20:11:07","INFO","rdd.HadoopRDD","Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:65628+7292","E23","Input split: hdfs: //<*>: <:NUM:>/pjhe/logs/2kSOSP.log: <:NUM:>+<:NUM:>"
"1167","17/06/09","20:11:08","INFO","python.PythonRunner","Times: total = 54, boot = 21, init = 28, finish = 5","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1168","17/06/09","20:11:08","INFO","storage.MemoryStore","Block rdd_42_5 stored as bytes in memory (estimated size 930.0 B, free 809.3 KB)","E19","Block <:*:> <:NUM:> <:*:> stored as bytes in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"1169","17/06/09","20:11:08","INFO","python.PythonRunner","Times: total = 57, boot = 11, init = 41, finish = 5","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1170","17/06/09","20:11:08","INFO","python.PythonRunner","Times: total = 53, boot = 7, init = 41, finish = 5","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1171","17/06/09","20:11:08","INFO","python.PythonRunner","Times: total = 58, boot = 7, init = 46, finish = 5","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1172","17/06/09","20:11:08","INFO","storage.MemoryStore","Block rdd_42_6 stored as bytes in memory (estimated size 559.0 B, free 809.8 KB)","E19","Block <:*:> <:NUM:> <:*:> stored as bytes in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"1173","17/06/09","20:11:08","INFO","storage.MemoryStore","Block rdd_42_9 stored as bytes in memory (estimated size 950.0 B, free 810.7 KB)","E19","Block <:*:> <:NUM:> <:*:> stored as bytes in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"1174","17/06/09","20:11:08","INFO","python.PythonRunner","Times: total = 65, boot = 10, init = 45, finish = 10","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1175","17/06/09","20:11:08","INFO","storage.MemoryStore","Block rdd_42_8 stored as bytes in memory (estimated size 869.0 B, free 811.6 KB)","E19","Block <:*:> <:NUM:> <:*:> stored as bytes in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"1176","17/06/09","20:11:08","INFO","storage.MemoryStore","Block rdd_42_7 stored as bytes in memory (estimated size 640.0 B, free 812.2 KB)","E19","Block <:*:> <:NUM:> <:*:> stored as bytes in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"1177","17/06/09","20:11:08","INFO","python.PythonRunner","Times: total = 45, boot = 19, init = 26, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1178","17/06/09","20:11:08","INFO","executor.Executor","Finished task 5.0 in stage 26.0 (TID 1205). 2705 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1179","17/06/09","20:11:08","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1210","E16","Got assigned task <:NUM:>"
"1180","17/06/09","20:11:08","INFO","executor.Executor","Running task 10.0 in stage 26.0 (TID 1210)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1181","17/06/09","20:11:08","INFO","spark.CacheManager","Partition rdd_42_10 not found, computing it","E22","Partition rdd <:NUM:> <:NUM:> not found, computing it"
"1182","17/06/09","20:11:08","INFO","rdd.HadoopRDD","Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:72920+7292","E23","Input split: hdfs: //<*>: <:NUM:>/pjhe/logs/2kSOSP.log: <:NUM:>+<:NUM:>"
"1183","17/06/09","20:11:08","INFO","python.PythonRunner","Times: total = 41, boot = 24, init = 17, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1184","17/06/09","20:11:08","INFO","python.PythonRunner","Times: total = 38, boot = 18, init = 20, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1185","17/06/09","20:11:08","INFO","python.PythonRunner","Times: total = 39, boot = 18, init = 21, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1186","17/06/09","20:11:08","INFO","executor.Executor","Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1187","17/06/09","20:11:08","INFO","executor.Executor","Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1188","17/06/09","20:11:08","INFO","executor.Executor","Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1189","17/06/09","20:11:08","INFO","python.PythonRunner","Times: total = 42, boot = 22, init = 19, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1190","17/06/09","20:11:08","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1211","E16","Got assigned task <:NUM:>"
