"LineId","Time","Level","Content","EventId","EventTemplate"
"1210","Mon Dec 05 05:15:33 2005","error","mod_jk child workerEnv in error state 8","E2","mod jk child workerEnv in error state <:NUM:>"
"1211","Mon Dec 05 06:35:27 2005","notice","jk2_init() Found child 4820 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1212","Mon Dec 05 06:35:27 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1213","Mon Dec 05 06:35:27 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1214","Mon Dec 05 06:36:58 2005","notice","jk2_init() Found child 4821 in scoreboard slot 10","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1215","Mon Dec 05 06:36:58 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1216","Mon Dec 05 06:36:58 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1217","Mon Dec 05 06:36:59 2005","error","[client 221.232.178.24] Directory index forbidden by rule: /var/www/html/","E4","[client <*>] Directory index forbidden by rule: /var/www/html/"
"1218","Mon Dec 05 07:16:00 2005","notice","jk2_init() Found child 4893 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1219","Mon Dec 05 07:16:00 2005","notice","jk2_init() Found child 4892 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1220","Mon Dec 05 07:16:03 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1221","Mon Dec 05 07:16:03 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1222","Mon Dec 05 07:16:03 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1223","Mon Dec 05 07:16:03 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1224","Mon Dec 05 07:21:03 2005","notice","jk2_init() Found child 4907 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1225","Mon Dec 05 07:21:02 2005","notice","jk2_init() Found child 4906 in scoreboard slot 9","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1226","Mon Dec 05 07:21:02 2005","notice","jk2_init() Found child 4905 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1227","Mon Dec 05 07:21:09 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1228","Mon Dec 05 07:21:09 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1229","Mon Dec 05 07:21:09 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1230","Mon Dec 05 07:21:09 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1231","Mon Dec 05 07:21:09 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1232","Mon Dec 05 07:21:09 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1233","Mon Dec 05 07:25:55 2005","notice","jk2_init() Found child 4916 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1234","Mon Dec 05 07:25:55 2005","notice","jk2_init() Found child 4917 in scoreboard slot 9","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1235","Mon Dec 05 07:25:55 2005","notice","jk2_init() Found child 4915 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1236","Mon Dec 05 07:25:59 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1237","Mon Dec 05 07:25:59 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1238","Mon Dec 05 07:25:59 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1239","Mon Dec 05 07:26:00 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1240","Mon Dec 05 07:26:00 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1241","Mon Dec 05 07:26:00 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1242","Mon Dec 05 07:31:22 2005","notice","jk2_init() Found child 4932 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1243","Mon Dec 05 07:32:03 2005","notice","jk2_init() Found child 4938 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1244","Mon Dec 05 07:32:03 2005","notice","jk2_init() Found child 4935 in scoreboard slot 9","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1245","Mon Dec 05 07:32:03 2005","notice","jk2_init() Found child 4936 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1246","Mon Dec 05 07:32:03 2005","notice","jk2_init() Found child 4937 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1247","Mon Dec 05 07:32:06 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1248","Mon Dec 05 07:32:06 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1249","Mon Dec 05 07:32:06 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1250","Mon Dec 05 07:32:06 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1251","Mon Dec 05 07:32:06 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1252","Mon Dec 05 07:32:06 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1253","Mon Dec 05 07:32:06 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1254","Mon Dec 05 07:32:06 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1255","Mon Dec 05 07:36:19 2005","notice","jk2_init() Found child 4950 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1256","Mon Dec 05 07:37:47 2005","notice","jk2_init() Found child 4961 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1257","Mon Dec 05 07:37:48 2005","notice","jk2_init() Found child 4962 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1258","Mon Dec 05 07:37:48 2005","notice","jk2_init() Found child 4960 in scoreboard slot 9","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1259","Mon Dec 05 07:37:48 2005","notice","jk2_init() Found child 4959 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1260","Mon Dec 05 07:37:58 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1261","Mon Dec 05 07:37:58 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1262","Mon Dec 05 07:37:58 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1263","Mon Dec 05 07:37:58 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1264","Mon Dec 05 07:37:58 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1265","Mon Dec 05 07:37:58 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1266","Mon Dec 05 07:37:58 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1267","Mon Dec 05 07:37:58 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1268","Mon Dec 05 07:41:07 2005","notice","jk2_init() Found child 4974 in scoreboard slot 9","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1269","Mon Dec 05 07:41:35 2005","notice","jk2_init() Found child 4975 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1270","Mon Dec 05 07:41:50 2005","notice","jk2_init() Found child 4977 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1271","Mon Dec 05 07:41:50 2005","notice","jk2_init() Found child 4976 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1272","Mon Dec 05 07:43:07 2005","notice","jk2_init() Found child 4984 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1273","Mon Dec 05 07:43:08 2005","notice","jk2_init() Found child 4985 in scoreboard slot 10","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1274","Mon Dec 05 07:43:07 2005","notice","jk2_init() Found child 4983 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1275","Mon Dec 05 07:43:15 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1276","Mon Dec 05 07:43:16 2005","error","mod_jk child workerEnv in error state 7","E2","mod jk child workerEnv in error state <:NUM:>"
"1277","Mon Dec 05 07:43:15 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1278","Mon Dec 05 07:43:16 2005","error","mod_jk child workerEnv in error state 7","E2","mod jk child workerEnv in error state <:NUM:>"
"1279","Mon Dec 05 07:43:15 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1280","Mon Dec 05 07:43:16 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1281","Mon Dec 05 07:43:19 2005","notice","jk2_init() Found child 4986 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1282","Mon Dec 05 07:43:19 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1283","Mon Dec 05 07:43:19 2005","error","mod_jk child workerEnv in error state 7","E2","mod jk child workerEnv in error state <:NUM:>"
"1284","Mon Dec 05 07:46:01 2005","notice","jk2_init() Found child 4991 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1285","Mon Dec 05 07:46:01 2005","notice","jk2_init() Found child 4992 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1286","Mon Dec 05 07:46:46 2005","notice","jk2_init() Found child 4996 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1287","Mon Dec 05 07:46:46 2005","notice","jk2_init() Found child 4995 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1288","Mon Dec 05 07:47:13 2005","notice","jk2_init() Found child 4998 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1289","Mon Dec 05 07:47:13 2005","notice","jk2_init() Found child 4999 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1290","Mon Dec 05 07:47:21 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1291","Mon Dec 05 07:47:21 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1292","Mon Dec 05 07:47:21 2005","notice","jk2_init() Found child 5000 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1293","Mon Dec 05 07:47:22 2005","error","mod_jk child workerEnv in error state 8","E2","mod jk child workerEnv in error state <:NUM:>"
"1294","Mon Dec 05 07:47:21 2005","notice","jk2_init() Found child 5001 in scoreboard slot 9","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1295","Mon Dec 05 07:47:23 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1296","Mon Dec 05 07:47:36 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1297","Mon Dec 05 07:47:36 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1298","Mon Dec 05 07:47:40 2005","error","mod_jk child workerEnv in error state 7","E2","mod jk child workerEnv in error state <:NUM:>"
"1299","Mon Dec 05 07:47:40 2005","error","mod_jk child workerEnv in error state 8","E2","mod jk child workerEnv in error state <:NUM:>"
"1300","Mon Dec 05 07:48:04 2005","notice","jk2_init() Found child 5002 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1301","Mon Dec 05 07:48:04 2005","notice","jk2_init() Found child 5003 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1302","Mon Dec 05 07:48:46 2005","notice","jk2_init() Found child 5005 in scoreboard slot 9","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1303","Mon Dec 05 07:48:46 2005","notice","jk2_init() Found child 5006 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1304","Mon Dec 05 07:48:55 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1305","Mon Dec 05 07:48:55 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1306","Mon Dec 05 07:48:55 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1307","Mon Dec 05 07:48:55 2005","error","mod_jk child workerEnv in error state 7","E2","mod jk child workerEnv in error state <:NUM:>"
"1308","Mon Dec 05 07:48:56 2005","notice","jk2_init() Found child 5007 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1309","Mon Dec 05 07:48:56 2005","notice","jk2_init() Found child 5008 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1310","Mon Dec 05 07:48:56 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1311","Mon Dec 05 07:48:56 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1312","Mon Dec 05 07:48:56 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1313","Mon Dec 05 07:48:56 2005","error","mod_jk child workerEnv in error state 7","E2","mod jk child workerEnv in error state <:NUM:>"
"1314","Mon Dec 05 07:50:54 2005","notice","jk2_init() Found child 5017 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1315","Mon Dec 05 07:50:54 2005","notice","jk2_init() Found child 5016 in scoreboard slot 9","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1316","Mon Dec 05 07:51:22 2005","notice","jk2_init() Found child 5018 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1317","Mon Dec 05 07:51:20 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1318","Mon Dec 05 07:51:23 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1319","Mon Dec 05 07:51:39 2005","notice","jk2_init() Found child 5020 in scoreboard slot 9","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1320","Mon Dec 05 07:51:39 2005","notice","jk2_init() Found child 5019 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1321","Mon Dec 05 07:51:56 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1322","Mon Dec 05 07:51:56 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1323","Mon Dec 05 07:52:02 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1324","Mon Dec 05 07:52:02 2005","error","mod_jk child workerEnv in error state 7","E2","mod jk child workerEnv in error state <:NUM:>"
"1325","Mon Dec 05 07:52:29 2005","notice","jk2_init() Found child 5021 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1326","Mon Dec 05 07:52:29 2005","notice","jk2_init() Found child 5022 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
